user_id;age;gender;education_level;employment_status;job_title;monthly_income_cop;monthly_expenses_cop;savings_cop;has_loan;loan_type;debt_to_income_ratio;credit_score;savings_to_income_ratio;region;record_date
U100205;66;femenino;tecnico/tecnologico;jubilado;Jubilado/a;2076553;1504607;17785411;0;ninguno;0;599;5;Region Andina;2025-06
U100206;56;masculino;pregrado;jubilado;Jubilado/a;1477764;1116622;8962482;0;ninguno;0;796;5;Region Caribe;2027-12
U100207;36;femenino;secundaria;empleado;Mensajero/a;2668339;1424436;54007198;0;ninguno;0;850;5;Region Andina;2025-11
U100208;27;masculino;posgrado;empleado;Jefe de Area;6206710;3333040;75209677;1;personal;0,2899;757;5;Region Pacifica;2026-09
U100209;27;femenino;secundaria;empleado;Cajero/a;2479360;2142529;1606761;1;personal;0,3092;504;0,6481;Region Pacifica;2025-06
U100210;31;femenino;pregrado;empleado;Contador/a;4645443;2877412;11144495;1;educativo;0,2271;615;2,399;Region Pacifica;2026-12
U100211;39;femenino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;996449;676818;8841095;1;personal;0,1098;800;5;Region Caribe;2026-04
U100212;61;femenino;secundaria;jubilado;Jubilado/a;1945931;1118426;7532784;0;ninguno;0;645;3,871;Region Andina;2026-02
U100213;19;femenino;tecnico/tecnologico;desempleado;Null;69311;69311;0;0;ninguno;0;620;0;Region Caribe;2026-04
U100214;49;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;2578487;1758420;36707563;1;personal;0,3065;721;5;Bogota D.C.;2026-07
U100215;32;femenino;posgrado;empleado;Gerente de proyectos;6298723;5108622;15279083;0;ninguno;0;642;2,4257;Region Pacifica;2025-07
U100216;34;masculino;secundaria;autonomo;Auxiliar administrativo/a;2821500;1982286;12449198;1;hipoteca;0,3409;616;4,4123;Orinoquia;2026-09
U100217;66;femenino;secundaria;empleado;Auxiliar de bodega;1048809;539978;11558823;0;ninguno;0;748;5;Region Caribe;2026-01
U100218;43;femenino;secundaria;empleado;Vendedor/a;1802005;1282034;15156430;1;personal;0,1364;629;5;Region Pacifica;2026-04
U100219;67;masculino;secundaria;empleado;Cajero/a;1969563;1160509;22231873;0;ninguno;0;770;5;Region Pacifica;2025-10
U100220;64;femenino;secundaria;jubilado;Jubilado/a;1410060;991018;12248483;0;ninguno;0;591;5;Region Caribe;2027-12
U100221;51;femenino;secundaria;empleado;Mensajero/a;2109176;1808559;13849652;0;ninguno;0;498;5;Region Caribe;2026-06
U100222;39;femenino;pregrado;empleado;Enfermero/a;5468217;3042818;46282241;0;ninguno;0;637;5;Region Andina;2025-10
U100223;37;masculino;pregrado;empleado;Analista de datos;4893558;3303678;58114269;0;ninguno;0;665;5;Region Andina;2025-04
U100224;36;masculino;pregrado;empleado;Enfermero/a;8221336;6339839;8296595;1;hipoteca;0,2454;539;1,0092;Region Andina;2025-03
U100225;18;otro;pregrado;desempleado;Null;288614;263409;38454;0;ninguno;0;538;0,1332;Region Caribe;2025-02
U100226;31;femenino;posgrado;empleado;Jefe de Area;8350156;5810402;90820376;0;ninguno;0;850;5;Region Caribe;2025-09
U100227;28;femenino;tecnico/tecnologico;desempleado;Null;363350;363350;0;1;educativo;0,2776;619;0;Bogota D.C.;2025-05
U100228;70;femenino;posgrado;jubilado;Jubilado/a;1472669;1283489;6863947;1;educativo;0,2858;595;4,6609;Bogota D.C.;2026-07
U100229;45;masculino;pregrado;empleado;Ingeniero/a civil;5544590;3796031;64322560;1;hipoteca;0,2799;704;5;Region Caribe;2026-09
U100230;46;masculino;pregrado;empleado;Desarrollador/a de software;2419480;1380110;28404935;0;ninguno;0;618;5;Region Andina;2025-10
U100231;26;masculino;tecnico/tecnologico;jubilado;Jubilado/a;973973;561041;21441326;1;personal;0,1787;682;5;Region Caribe;2025-04
U100232;51;femenino;secundaria;jubilado;Jubilado/a;2131285;1332807;13853925;0;ninguno;0;695;5;Bogota D.C.;2026-01
U100233;54;masculino;tecnico/tecnologico;empleado;Tecnico en electricidad;3485377;1981504;59484174;0;ninguno;0;601;5;Region Andina;2025-03
U100234;43;masculino;tecnico/tecnologico;empleado;Asistente de nomina;3311419;1899837;3095412;1;automotor;0,1883;524;0,9348;Region Pacifica;2025-07
U100235;62;femenino;tecnico/tecnologico;autonomo;Tecnico en sistemas;5613514;3304493;63200657;0;ninguno;0;739;5;Region Andina;2025-10
U100236;69;masculino;secundaria;desempleado;Null;0;0;0;0;ninguno;0;444;0;Orinoquia;2025-09
U100237;60;masculino;posgrado;empleado;Jefe de Area;8801272;7664417;7647829;0;ninguno;0;457;0,8689;Amazonia;2026-05
U100238;46;masculino;pregrado;empleado;Desarrollador/a de software;5275211;4534639;23108223;0;ninguno;0;511;4,3805;Bogota D.C.;2025-04
U100239;25;femenino;pregrado;empleado;Analista financiero/a;4418535;2552863;37254357;1;personal;0,363;546;5;Region Caribe;2026-04
U100240;67;femenino;secundaria;empleado;Auxiliar administrativo/a;2862464;1818826;30135858;1;personal;0,4212;645;5;Bogota D.C.;2025-05
U100241;33;masculino;pregrado;empleado;Enfermero/a;4002286;2473196;18067758;0;ninguno;0;623;4,5144;Region Pacifica;2025-07
U100242;18;otro;pregrado;jubilado;Jubilado/a;2859820;2109251;1840739;1;personal;0,2517;463;0,6437;Region Pacifica;2026-10
U100243;36;masculino;secundaria;empleado;Auxiliar administrativo/a;4034920;3452118;9665565;0;ninguno;0;676;2,3955;Bogota D.C.;2025-04
U100244;57;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;2560951;2214125;930819;0;ninguno;0;449;0,3635;Amazonia;2025-04
U100245;62;femenino;pregrado;jubilado;Jubilado/a;1975776;1499511;9594042;0;ninguno;0;652;4,8558;Region Caribe;2026-05
U100246;66;masculino;tecnico/tecnologico;empleado;Asistente de nomina;2591783;1915106;19968078;0;ninguno;0;708;5;Region Andina;2026-05
U100247;18;masculino;pregrado;estudiante;Estudiante;284882;221821;1014268;0;ninguno;0;638;3,5603;Region Andina;2026-04
U100248;62;femenino;secundaria;desempleado;Null;431125;410132;315877;0;ninguno;0;664;0,7327;Bogota D.C.;2025-05
U100249;27;femenino;pregrado;empleado;Administrador/a;3644869;3064564;10459741;0;ninguno;0;593;2,8697;Region Caribe;2025-06
U100250;64;otro;tecnico/tecnologico;jubilado;Jubilado/a;2258680;1712013;14731599;0;ninguno;0;612;5;Region Andina;2026-01
U100251;52;masculino;pregrado;empleado;Administrador/a;6376590;4003218;70466417;0;ninguno;0;746;5;Region Andina;2026-10
U100252;66;masculino;pregrado;jubilado;Jubilado/a;2293725;1422954;15084857;0;ninguno;0;652;5;Region Andina;2025-07
U100253;61;otro;secundaria;empleado;Operario/a;2471079;1775770;6875957;0;ninguno;0;602;2,7826;Region Caribe;2025-06
U100254;23;masculino;secundaria;empleado;Cajero/a;1944787;1653088;3586888;0;ninguno;0;744;1,8444;Bogota D.C.;2026-10
U100255;39;masculino;posgrado;jubilado;Jubilado/a;2662990;1861863;12276424;0;ninguno;0;655;4,61;Bogota D.C.;2026-12
U100256;34;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1512496;1208929;0;1;personal;0,1622;593;0;Region Andina;2026-04
U100257;59;masculino;tecnico/tecnologico;empleado;Tecnico en electricidad;3990807;2957526;11153941;0;ninguno;0;732;2,7949;Orinoquia;2026-10
U100258;29;femenino;secundaria;empleado;Recepcionista;2004376;1046220;35246906;0;ninguno;0;742;5;Region Andina;2025-09
U100259;60;masculino;secundaria;autonomo;Auxiliar administrativo/a;1705690;1029155;22823094;1;automotor;0,1624;645;5;Region Andina;2026-02
U100260;50;masculino;pregrado;empleado;Ingeniero/a civil;3471397;2470006;36120416;0;ninguno;0;567;5;Bogota D.C.;2026-08
U100261;58;femenino;secundaria;empleado;Mensajero/a;2202296;1845694;1063621;0;ninguno;0;431;0,483;Region Pacifica;2025-05
U100262;54;masculino;secundaria;empleado;Vendedor/a;996449;523648;12352575;1;personal;0,4003;751;5;Region Caribe;2025-05
U100263;23;masculino;tecnico/tecnologico;empleado;Asistente de nomina;4055178;2354560;28536492;1;personal;0,2087;693;5;Region Caribe;2026-11
U100264;46;femenino;secundaria;empleado;Auxiliar de bodega;1787155;1101573;7642309;0;ninguno;0;509;4,2762;Bogota D.C.;2025-01
U100265;61;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1251387;1049891;1809220;0;ninguno;0;551;1,4458;Region Andina;2026-01
U100266;47;femenino;posgrado;empleado;Investigador/a;12192106;6625609;279414258;1;hipoteca;0,1791;838;5;Region Andina;2025-09
U100267;67;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1643609;1047991;33270014;1;personal;0,1794;798;5;Region Pacifica;2025-08
U100268;64;masculino;secundaria;autonomo;Recepcionista;1663707;1294259;8678430;0;ninguno;0;681;5;Region Andina;2025-08
U100269;60;femenino;secundaria;jubilado;Jubilado/a;1676038;1391243;13124580;1;personal;0,2727;435;5;Region Caribe;2026-11
U100270;70;masculino;secundaria;jubilado;Jubilado/a;1023024;569622;19076699;0;ninguno;0;790;5;Region Andina;2025-09
U100271;66;masculino;secundaria;jubilado;Jubilado/a;2435352;1363238;52016771;0;ninguno;0;850;5;Bogota D.C.;2026-09
U100272;49;masculino;posgrado;empleado;Jefe de Area;9489122;4998471;156813866;0;ninguno;0;539;5;Region Andina;2025-10
U100273;25;masculino;tecnico/tecnologico;empleado;Agente de soporte;2403113;1338830;23667386;0;ninguno;0;706;5;Bogota D.C.;2025-09
U100274;46;femenino;pregrado;desempleado;Null;274571;247579;985709;0;ninguno;0;663;3,59;Amazonia;2026-07
U100275;65;masculino;tecnico/tecnologico;jubilado;Jubilado/a;2208848;1300152;9540962;1;personal;0,3507;525;4,3194;Region Pacifica;2025-03
U100276;68;femenino;pregrado;empleado;Administrador/a;5019577;3848475;55998373;0;ninguno;0;715;5;Orinoquia;2025-09
U100277;66;femenino;pregrado;desempleado;Null;248509;232402;460146;0;ninguno;0;500;1,8516;Region Caribe;2026-04
U100278;32;femenino;pregrado;autonomo;Contador/a;7740119;3907703;106830433;0;ninguno;0;824;5;Region Andina;2025-10
U100279;65;femenino;pregrado;jubilado;Jubilado/a;1477073;1219000;4782688;1;personal;0,2388;561;3,2379;Region Andina;2026-01
U100280;31;masculino;secundaria;empleado;Vendedor/a;996449;773904;3813926;1;personal;0,3313;670;3,8275;Region Pacifica;2025-11
U100281;37;femenino;pregrado;autonomo;Administrador/a;6138849;4373488;2646787;1;personal;0,1108;672;0,4312;Amazonia;2025-07
U100282;59;masculino;secundaria;empleado;Auxiliar de bodega;2746452;2065853;42661866;0;ninguno;0;703;5;Bogota D.C.;2026-05
U100283;31;femenino;secundaria;empleado;Recepcionista;2519128;1509267;23982490;1;personal;0,2149;678;5;Region Andina;2026-01
U100284;42;femenino;secundaria;empleado;Auxiliar administrativo/a;2103121;1243369;15137277;1;automotor;0,3916;527;5;Region Pacifica;2025-11
U100285;21;femenino;secundaria;empleado;Operario/a;2738121;2000691;7465203;0;ninguno;0;600;2,7264;Region Andina;2026-03
U100286;25;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;5270163;4059005;34266285;1;automotor;0,1105;544;5;Region Caribe;2026-09
U100287;67;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1361772;999026;13758673;1;personal;0,4375;694;5;Region Andina;2025-05
U100288;60;femenino;pregrado;jubilado;Jubilado/a;1486464;850082;4633337;0;ninguno;0;600;3,117;Region Andina;2025-07
U100289;50;femenino;secundaria;empleado;Vendedor/a;3017910;1849681;38406820;1;automotor;0,3378;743;5;Region Pacifica;2025-02
U100290;51;masculino;secundaria;autonomo;Auxiliar administrativo/a;1121178;859158;7575060;0;ninguno;0;703;5;Region Andina;2025-05
U100291;29;masculino;secundaria;empleado;Auxiliar de bodega;1260098;740074;2214800;0;ninguno;0;494;1,7576;Amazonia;2026-10
U100292;45;femenino;posgrado;empleado;Medico/a especialista;4925473;3642251;25606294;1;hipoteca;0,3669;501;5;Bogota D.C.;2025-08
U100293;22;masculino;tecnico/tecnologico;empleado;Agente de soporte;3125468;1694414;62941015;0;ninguno;0;668;5;Region Caribe;2027-12
U100294;56;masculino;secundaria;autonomo;Cajero/a;3018556;2077820;47209119;0;ninguno;0;703;5;Region Insular;2026-12
U100295;49;masculino;tecnico/tecnologico;empleado;Tecnico contable;2202301;1953003;6372160;1;automotor;0,156;543;2,8934;Region Andina;2025-02
U100296;67;femenino;secundaria;jubilado;Jubilado/a;1476914;1197824;6208660;0;ninguno;0;514;4,2038;Bogota D.C.;2025-10
U100297;48;femenino;tecnico/tecnologico;jubilado;Jubilado/a;2076557;1765954;14777407;0;ninguno;0;499;5;Bogota D.C.;2026-06
U100298;32;femenino;pregrado;jubilado;Jubilado/a;1668188;1064976;16950388;1;personal;0,2127;704;5;Region Pacifica;2026-09
U100299;62;femenino;pregrado;empleado;Ingeniero/a civil;6042899;4630940;49943202;0;ninguno;0;489;5;Region Caribe;2026-02
U100300;61;femenino;secundaria;jubilado;Jubilado/a;1544913;1124973;3930987;0;ninguno;0;631;2,5445;Region Caribe;2025-01
U100301;30;masculino;secundaria;desempleado;Null;13197;13197;0;0;ninguno;0;479;0;Region Andina;2025-11
U100302;34;masculino;pregrado;autonomo;Ingeniero/a civil;6679264;3349180;36144506;0;ninguno;0;466;5;Amazonia;2025-01
U100303;67;masculino;pregrado;autonomo;Administrador/a;7522604;5439051;111580486;0;ninguno;0;832;5;Region Pacifica;2025-03
U100304;44;femenino;secundaria;empleado;Mensajero/a;1922954;1239158;35139234;0;ninguno;0;615;5;Region Andina;2026-04
U100305;50;femenino;secundaria;empleado;Recepcionista;2878403;1876138;32384519;1;hipoteca;0,2299;749;5;Region Andina;2025-02
U100306;61;femenino;posgrado;autonomo;Jefe de Area;15025617;11957180;32783217;0;ninguno;0;527;2,1818;Region Pacifica;2027-12
U100307;51;masculino;tecnico/tecnologico;autonomo;Asistente de nomina;1994486;1347265;5701319;1;automotor;0,1324;404;2,8585;Region Andina;2026-07
U100308;26;masculino;tecnico/tecnologico;autonomo;Tecnico contable;4075156;2567462;6810467;0;ninguno;0;613;1,6712;Region Pacifica;2025-01
U100309;70;otro;tecnico/tecnologico;jubilado;Jubilado/a;1536591;1185613;0;1;automotor;0,1092;463;0;Region Caribe;2026-05
U100310;48;masculino;posgrado;autonomo;Especialista en datos;6614096;5707234;8798891;0;ninguno;0;621;1,3303;Region Insular;2025-06
U100311;51;otro;pregrado;autonomo;Desarrollador/a de software;5343149;4344730;20977986;0;ninguno;0;713;3,9261;Region Pacifica;2025-10
U100312;33;masculino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;3135085;1602017;36139016;1;educativo;0,1018;741;5;Region Andina;2025-05
U100313;40;masculino;pregrado;autonomo;Analista de datos;7292438;5241858;0;0;ninguno;0;451;0;Region Pacifica;2026-02
U100314;52;femenino;secundaria;autonomo;Mensajero/a;2249890;1854000;5950099;0;ninguno;0;526;2,6446;Bogota D.C.;2025-05
U100315;30;masculino;pregrado;empleado;Enfermero/a;2287509;1682763;22286883;1;automotor;0,4119;639;5;Region Pacifica;2025-02
U100316;22;femenino;pregrado;empleado;Administrador/a;6847779;4507985;54653562;0;ninguno;0;621;5;Region Andina;2025-03
U100317;62;masculino;secundaria;jubilado;Jubilado/a;1276107;718071;9672394;0;ninguno;0;624;5;Region Andina;2025-04
U100318;38;femenino;pregrado;empleado;Analista de datos;6593784;5746208;8882107;1;personal;0,401;590;1,347;Region Insular;2025-10
U100319;61;masculino;pregrado;jubilado;Jubilado/a;1174916;727744;16753605;0;ninguno;0;758;5;Region Pacifica;2026-12
U100320;67;femenino;posgrado;desempleado;Null;211255;211255;0;0;ninguno;0;497;0;Region Caribe;2026-12
U100321;36;femenino;pregrado;empleado;Enfermero/a;3723106;2572891;29639117;0;ninguno;0;749;5;Amazonia;2026-09
U100322;39;femenino;posgrado;empleado;Investigador/a;13651688;10433036;48252888;0;ninguno;0;529;3,5346;Region Andina;2025-02
U100323;68;masculino;pregrado;jubilado;Jubilado/a;1520687;878470;41352086;0;ninguno;0;850;5;Region Pacifica;2026-09
U100324;40;femenino;secundaria;desempleado;Null;675914;629861;968878;0;ninguno;0;646;1,4334;Region Andina;2026-01
U100325;36;femenino;posgrado;autonomo;Especialista en datos;17525310;9182175;236883546;0;ninguno;0;742;5;Region Andina;2026-07
U100326;23;masculino;tecnico/tecnologico;empleado;Tecnico en electricidad;3633234;2520331;33737584;0;ninguno;0;809;5;Region Pacifica;2026-09
U100327;57;femenino;pregrado;autonomo;Administrador/a;3206360;2371420;26951127;0;ninguno;0;695;5;Region Andina;2025-02
U100328;23;masculino;posgrado;autonomo;Especialista en datos;11081340;7417882;106690146;0;ninguno;0;741;5;Region Pacifica;2025-05
U100329;23;masculino;secundaria;jubilado;Jubilado/a;2662170;2086104;13824538;0;ninguno;0;624;5;Bogota D.C.;2026-05
U100330;24;masculino;secundaria;empleado;Recepcionista;1291188;1026521;15726863;1;personal;0,1607;733;5;Region Pacifica;2025-08
U100331;49;masculino;secundaria;empleado;Vendedor/a;1728077;1371403;9178770;1;personal;0,224;502;5;Region Andina;2027-12
U100332;47;femenino;tecnico/tecnologico;empleado;Tecnico contable;2610446;2279956;890831;0;ninguno;0;648;0,3413;Region Andina;2026-10
U100333;34;femenino;secundaria;empleado;Recepcionista;2269887;1481055;13191919;1;automotor;0,1222;717;5;Region Pacifica;2026-02
U100334;60;masculino;pregrado;desempleado;Null;325445;325445;0;0;ninguno;0;702;0;Bogota D.C.;2025-04
U100335;64;femenino;secundaria;jubilado;Jubilado/a;1465095;1222605;5489543;1;personal;0,13;578;3,7469;Bogota D.C.;2025-05
U100336;22;masculino;secundaria;autonomo;Vendedor/a;2262670;1187170;42180432;0;ninguno;0;850;5;Region Andina;2026-04
U100337;64;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1601164;1083201;7944100;1;automotor;0,1756;541;4,9615;Region Andina;2025-01
U100338;56;masculino;tecnico/tecnologico;autonomo;Agente de soporte;1773506;1480366;2796040;0;ninguno;0;584;1,5766;Region Andina;2026-11
U100339;31;femenino;secundaria;empleado;Vendedor/a;2197795;1582502;3128164;1;automotor;0,3149;609;1,4233;Region Andina;2026-09
U100340;20;femenino;secundaria;jubilado;Jubilado/a;1336844;1057327;9260828;0;ninguno;0;728;5;Bogota D.C.;2026-08
U100341;30;masculino;secundaria;empleado;Recepcionista;2482920;1590519;13309377;1;hipoteca;0,1505;425;5;Amazonia;2025-09
U100342;42;masculino;posgrado;empleado;Medico/a especialista;6864277;5781670;16756156;1;automotor;0,3155;497;2,4411;Bogota D.C.;2026-11
U100343;45;femenino;secundaria;jubilado;Jubilado/a;1411759;967923;14605477;1;personal;0,1105;698;5;Region Andina;2025-04
U100344;34;masculino;pregrado;empleado;Ingeniero/a civil;5388473;3975241;51081210;1;personal;0,3827;565;5;Amazonia;2025-08
U100345;64;femenino;pregrado;autonomo;Administrador/a;4503060;2267421;9001918;0;ninguno;0;562;1,9991;Region Insular;2026-05
U100346;23;masculino;secundaria;empleado;Auxiliar de bodega;4224487;3483406;19468407;0;ninguno;0;549;4,6085;Region Pacifica;2025-05
U100347;58;masculino;tecnico/tecnologico;empleado;Tecnico en sistemas;3421018;1808771;50040563;1;personal;0,4358;681;5;Bogota D.C.;2027-12
U100348;47;masculino;pregrado;empleado;Ingeniero/a civil;3111916;2461680;37854334;0;ninguno;0;647;5;Region Andina;2025-11
U100349;27;femenino;pregrado;empleado;Contador/a;7979418;4181458;46935217;1;educativo;0,3471;493;5;Region Andina;2025-02
U100350;62;femenino;pregrado;jubilado;Jubilado/a;1340652;921273;8183441;0;ninguno;0;595;5;Bogota D.C.;2025-09
U100351;57;masculino;pregrado;empleado;Docente;3116283;2073465;11897181;0;ninguno;0;609;3,8177;Bogota D.C.;2025-02
U100352;32;femenino;posgrado;empleado;Gerente de proyectos;5498817;3577080;114481237;1;automotor;0,2971;746;5;Bogota D.C.;2026-04
U100353;24;masculino;tecnico/tecnologico;empleado;Agente de soporte;2840579;2479065;690695;0;ninguno;0;547;0,2432;Bogota D.C.;2025-08
U100354;20;femenino;secundaria;autonomo;Recepcionista;3873058;2221289;50170100;1;personal;0,2294;682;5;Region Pacifica;2025-05
U100355;55;femenino;pregrado;empleado;Contador/a;5599922;3938574;42143359;0;ninguno;0;729;5;Region Caribe;2025-05
U100356;40;femenino;tecnico/tecnologico;empleado;Tecnico contable;3329442;2748342;19108273;0;ninguno;0;563;5;Region Andina;2026-12
U100357;67;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1836785;1252585;26621553;0;ninguno;0;844;5;Region Caribe;2025-02
